handleId;fieldType;name;description;productImageUrl;collection;sku;ribbon;price;surcharge;visible;discountMode;discountValue;inventory;weight;productOptionName1;productOptionType1;productOptionDescription1;productOptionName2;productOptionType2;productOptionDescription2;productOptionName3;productOptionType3;productOptionDescription3;productOptionName4;productOptionType4;productOptionDescription4;productOptionName5;productOptionType5;productOptionDescription5;productOptionName6;productOptionType6;productOptionDescription6;additionalInfoTitle1;additionalInfoDescription1;additionalInfoTitle2;additionalInfoDescription2;additionalInfoTitle3;additionalInfoDescription3;additionalInfoTitle4;additionalInfoDescription4;additionalInfoTitle5;additionalInfoDescription5;additionalInfoTitle6;additionalInfoDescription6;customTextField1;customTextCharLimit1;customTextMandatory1
"""Product_41""";"""Product""";Mercedes CLA 180 Shooting Brake urban;Mercedes CLA 180 Shooting Brake urban;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/mercedes-cla-180-shooting-brake-urban--18146801.jpg;;;;€ 26.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/mercedes-cla-180-shooting-brake-urban-189561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_42""";"""Product""";Citroen C4 Cactus shine puretech 110;Citroen C4 Cactus shine puretech 110;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/citroen-c4-cactus-shine-puretech-110--17919201.jpg;;;;€ 15.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/citroen-c4-cactus-shine-puretech-110-184688;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_43""";"""Product""";Volkswagen Golf VII Variant comfortline tsi 115;Volkswagen Golf VII Variant comfortline tsi 115;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/volkswagen-golf-vii-variant-comfortline-tsi-115--16254501.jpg;;;;€ 19.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/volkswagen-golf-vii-variant-comfortline-tsi-115-182121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_44""";"""Product""";Ford Fiesta business ecoboost 100 powershift;Ford Fiesta business ecoboost 100 powershift;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/ford-fiesta-business-ecoboost-100-powershift--16346101.jpg;;;;€ 15.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/ford-fiesta-business-ecoboost-100-powershift-177037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_45""";"""Product""";Nissan Qashqai n-connecta dig-t 115 2WD;Nissan Qashqai n-connecta dig-t 115 2WD;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/nissan-qashqai-n-connecta-dig-t-115-2wd--16869501.jpg;;;;€ 21.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/nissan-qashqai-n-connecta-dig-t-115-2wd-169653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_46""";"""Product""";Suzuki Vitara GLX 140 4WD A/T;Suzuki Vitara GLX 140 4WD A/T;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/suzuki-vitara-glx-140-4wd-a-t--17512801.jpg;;;;€ 21.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/suzuki-vitara-glx-140-4wd-t-181666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_47""";"""Product""";Peugeot 208 active puretech 82 st/st;Peugeot 208 active puretech 82 st/st;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/peugeot-208-active-puretech-82-st-st--16380801.jpg;;;;€ 11.799;;Yes;;;;;;;https://www.cardoen.be/nl/auto/peugeot-208-active-puretech-82-st-st-159774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_48""";"""Product""";Fiat Tipo Sedan POP 95;Fiat Tipo Sedan POP 95;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 11.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/fiat-tipo-sedan-pop-95-187424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_49""";"""Product""";Audi Q2 tfsi stronic 150;Audi Q2 tfsi stronic 150;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/default_images/car_medium_512x341_0.png;;;;€ 28.999;;Yes;;;;;;;https://www.cardoen.be/nl/auto/audi-q2-tfsi-stronic-150-186997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"""Product_50""";"""Product""";Hyundai I30 Fastback life t-gdi 120;Hyundai I30 Fastback life t-gdi 120;https://www.cardoen.be/sites/default/files/styles/car_medium_512x341/public/car_images/hyundai-i30-fastback-life-t-gdi-120--16136501.jpg;;;;€ 17.499;;Yes;;;;;;;https://www.cardoen.be/nl/auto/hyundai-i30-fastback-life-t-gdi-120-170928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
