handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
ZI41WR20,Product,Greens Pancake Mix Buttermilk Shake 325g,,https://cdn1.woolworths.media/content/wowproductimages/medium/204607.jpg,Pantry;Baking,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN78GI22,Product,Greens Peppa Pig Choc Pancake 325g,,https://cdn1.woolworths.media/content/wowproductimages/medium/860014.jpg,Pantry;Baking,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA34LP72,Product,Greens Pj Mask Blueberry Pancake 325g,,https://cdn1.woolworths.media/content/wowproductimages/medium/857028.jpg,Pantry;Baking,,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YJ48YV65,Product,Greens Pudding Blackberry Sponge 260g,,https://cdn1.woolworths.media/content/wowproductimages/medium/246604.jpg,Pantry;Baking,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TX27QX78,Product,Greens Pudding Butterscotch Sponge 260g,,https://cdn1.woolworths.media/content/wowproductimages/medium/055855.jpg,Pantry;Baking,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CX51JP61,Product,Greens Pudding Chocolate Sponge 260g,,https://cdn1.woolworths.media/content/wowproductimages/medium/055856.jpg,Pantry;Baking,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EK61OR57,Product,Greens Pudding Lemon Sponge 260g,,https://cdn1.woolworths.media/content/wowproductimages/medium/246598.jpg,Pantry;Baking,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZL27FG93,Product,Greens Pudding Traditional Sticky Date 260g,,https://cdn1.woolworths.media/content/wowproductimages/medium/227571.jpg,Pantry;Baking,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN78YD73,Product,Greens Raspberry Crumble Slice 380g,,https://cdn1.woolworths.media/content/wowproductimages/medium/575821.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR39PY93,Product,Greens Red Velvet Cupcake Mix 410g,,https://cdn1.woolworths.media/content/wowproductimages/medium/661509.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WQ81LW41,Product,Greens Vanilla Mud Cake Mix 600g,,https://cdn1.woolworths.media/content/wowproductimages/medium/661633.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA31HZ82,Product,Healthy Baker Plain Flour Easy Store 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/230949.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BI46AD95,Product,Healthy Baker Plain Flour Easy Store With Oat Beta Glucan 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/789904.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BD24UD27,Product,Healthy Baker Self Raising Flour Easy Store 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/230952.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI55ZD80,Product,Heilala Baking Blend Vanilla Bean Paste 65g,,https://cdn1.woolworths.media/content/wowproductimages/medium/808850.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VH57JH10,Product,Heilala Baking Blend Vanilla Extract 125ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/662134.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GF88BF69,Product,Hermesetas Liquid Stevia Sweetener 125ml,,https://cdn1.woolworths.media/content/wowproductimages/medium/720626.jpg,Pantry;Baking,,,6.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC32ND47,Product,Hermesetas Sweet Stevia Tablets 13.2g,,https://cdn1.woolworths.media/content/wowproductimages/medium/650297.jpg,Pantry;Baking,,,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XY35JK70,Product,Hermesetas Sweetener Granulated Fructofibres 90g,,https://cdn1.woolworths.media/content/wowproductimages/medium/205478.jpg,Pantry;Baking,,,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XF30IF30,Product,Hermesetas Sweetener Stevia Granules 75g,,https://cdn1.woolworths.media/content/wowproductimages/medium/329037.jpg,Pantry;Baking,,,9.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC90AM89,Product,Hermesetas Sweetener Stevia Sachets 50g,,https://cdn1.woolworths.media/content/wowproductimages/medium/329036.jpg,Pantry;Baking,,,6.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EG45DZ22,Product,Il Molino Farino Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/608475.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZ50PR81,Product,Laucke Barossa Sourdough Rye Bread Mix 2.4kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/252199.jpg,Pantry;Baking,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT74AL11,Product,Laucke Country Women Scone Mix 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/727561.jpg,Pantry;Baking,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RA89JC43,Product,Laucke Crusty White Bread Mix 2.4kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/252201.jpg,Pantry;Baking,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA35QN62,Product,Laucke Crusty White Bread Mix 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/727560.jpg,Pantry;Baking,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AC59RR85,Product,Laucke Crusty White Bread Mix 5kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/092404.jpg,Pantry;Baking,,,20.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OH72QV31,Product,Laucke Gluten Free Bread Mix 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/790026.jpg,Pantry;Baking,,,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJ83CA65,Product,Laucke Multigrain Bread Mix 5kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/092413.jpg,Pantry;Baking,,,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QQ30UI64,Product,Laucke Multigrain Soy Linseed Bread Mix 2.4kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/262808.jpg,Pantry;Baking,,,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CR78CK45,Product,Laucke Pizza & Focaccia Dough Mix 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/381343.jpg,Pantry;Baking,,,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XW33PR70,Product,Lighthouse Biscuit Pastry & Cake Plain Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/262660.jpg,Pantry;Baking,,,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VY92RQ40,Product,Lighthouse Bread And Pizza Plain Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/262665.jpg,Pantry;Baking,,,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AM14AG25,Product,Lighthouse Crusty White Vienna Bread Mix 1.2kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/349622.jpg,Pantry;Baking,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZE84BM98,Product,Lighthouse Pizza & Focaccia Bread Mix 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/673513.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OO56XN72,Product,"Lighthouse Plain Flour For Pasta Tipo ""00"" 1kg",,https://cdn1.woolworths.media/content/wowproductimages/medium/262664.jpg,Pantry;Baking,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AO54KT42,Product,Lighthouse Sponge Cake & Steamed Bun Self Raising Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/762578.jpg,Pantry;Baking,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QL56IH69,Product,Lighthouse Wholemeal Crusty Bread Mix 1.2kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/673515.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VT97IA66,Product,Lighthouse Wholemeal Plain Flour For Bread Pizza & Tortilla 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/820127.jpg,Pantry;Baking,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UI89AV20,Product,Lighthouse Yeast Bread Improver 10x7g,,https://cdn1.woolworths.media/content/wowproductimages/medium/673516.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EW31MK67,Product,Lindt Dessert 70% Cocoa Cooking Chocolate 180g,,https://cdn1.woolworths.media/content/wowproductimages/medium/491018.jpg,Pantry;Baking,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT12WO10,Product,Lindt Dessert Premium Dark Cooking Chocolate 180g,,https://cdn1.woolworths.media/content/wowproductimages/medium/491025.jpg,Pantry;Baking,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB79EN66,Product,Lion Classic Scone Mix 535g,,https://cdn1.woolworths.media/content/wowproductimages/medium/381389.jpg,Pantry;Baking,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IS26XN70,Product,Lofo Pantry Low Fodmap Plain Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/674629.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD24ZP83,Product,Lowan Yeast Dried Instant 280g,,https://cdn1.woolworths.media/content/wowproductimages/medium/184917.jpg,Pantry;Baking,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC57ZV43,Product,Lucky Almond Meal Meal 400g,,https://cdn1.woolworths.media/content/wowproductimages/medium/313448.jpg,Pantry;Baking,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XH52MY79,Product,Lucky Almonds Sliced 110g,,https://cdn1.woolworths.media/content/wowproductimages/medium/369808.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZW55FA91,Product,Lucky Hazelnut Meal 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/741429.jpg,Pantry;Baking,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WO84OB47,Product,Lucky Natural Cashew Kernel 150g,,https://cdn1.woolworths.media/content/wowproductimages/medium/290539.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FE63JB15,Product,Lucky Oven Roasted Almonds 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/741449.jpg,Pantry;Baking,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RK75FI79,Product,Lucky Pine Nuts Natural Seed Mix 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/247368.jpg,Pantry;Baking,,,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NW27HE78,Product,Lucky Walnuts 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/289813.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VH21DT63,Product,Lucky Walnuts Crumbed 125g,,https://cdn1.woolworths.media/content/wowproductimages/medium/289996.jpg,Pantry;Baking,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FP16XX42,Product,Macro Australian Polenta 450g,,https://cdn1.woolworths.media/content/wowproductimages/medium/231818.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX59SX40,Product,Macro Dry Roasted & Salted Cashews Nuts 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/334866.jpg,Pantry;Baking,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QN98EQ56,Product,Macro Natural Semolina Flour 925g,,https://cdn1.woolworths.media/content/wowproductimages/medium/235131.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NP13FR15,Product,Macro Organic Almonds Almonds 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/334861.jpg,Pantry;Baking,,,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
II54KQ64,Product,Macro Organic Buckwheat Flour 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/579236.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JK42TP32,Product,Macro Organic Cornflour 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/694862.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WR40DV33,Product,Macro Organic Flour White Spelt 750g,,https://cdn1.woolworths.media/content/wowproductimages/medium/335400.jpg,Pantry;Baking,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WQ44GT91,Product,Macro Organic Flour Wholemeal Spelt 750g,,https://cdn1.woolworths.media/content/wowproductimages/medium/335402.jpg,Pantry;Baking,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZS13DN77,Product,Macro Organic Fruit Shredded Coconut 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/335088.jpg,Pantry;Baking,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NX30PM61,Product,Macro Organic Mini Sultanas Sultanas 6pk,,https://cdn1.woolworths.media/content/wowproductimages/medium/717512.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BL94XC37,Product,Macro Organic Pancake Mix 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/382271.jpg,Pantry;Baking,,,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CB84RW86,Product,Macro Organic Plain Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/215462.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XR87EK83,Product,Macro Organic Raw Sugar Organic 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/215466.jpg,Pantry;Baking,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OS98WX92,Product,Macro Organic Rice Flour 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/579238.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM64TA75,Product,Macro Organic Self Raising Flour 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/215464.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OL17ZK50,Product,Macro Organic Sultanas 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/335086.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WE49SB35,Product,Macro Organic Turkish Figs Figs 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/347130.jpg,Pantry;Baking,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO52JV18,Product,Mc Kenzie's Arrowroot Tapioca Flour 175g,,https://cdn1.woolworths.media/content/wowproductimages/medium/226010.jpg,Pantry;Baking,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RV60ZW54,Product,Mckenzie's Acid Citric 75g,,https://cdn1.woolworths.media/content/wowproductimages/medium/000344.jpg,Pantry;Baking,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ59JY17,Product,Mckenzie's Baking Aids Gelatine 100g,,https://cdn1.woolworths.media/content/wowproductimages/medium/255257.jpg,Pantry;Baking,,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IB10QU93,Product,Mckenzie's Baking Powder 125g,,https://cdn1.woolworths.media/content/wowproductimages/medium/007932.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON79YG25,Product,Mckenzie's Baking Powder 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/574616.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EA94YK81,Product,Mckenzie's Bi Carb Soda 1kg,,https://cdn1.woolworths.media/content/wowproductimages/medium/428726.jpg,Pantry;Baking,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SS35IT40,Product,Mckenzie's Bi Carb Soda 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/347118.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XY66RF30,Product,Mckenzie's Bi Carb Soda 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/075201.jpg,Pantry;Baking,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IB24QM37,Product,Mckenzie's Chick Pea Flour 330g,,https://cdn1.woolworths.media/content/wowproductimages/medium/897407.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZS88PB31,Product,Mckenzie's Coconut Fine Desiccated 250g,,https://cdn1.woolworths.media/content/wowproductimages/medium/028708.jpg,Pantry;Baking,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GX90FF59,Product,Mckenzie's Coconut Flour 330g,,https://cdn1.woolworths.media/content/wowproductimages/medium/788462.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PH92PL24,Product,Mckenzie's Coconut Moist Flakes 225g,,https://cdn1.woolworths.media/content/wowproductimages/medium/251036.jpg,Pantry;Baking,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QW96QY14,Product,Mckenzie's Coconut Shredded Loose 215g,,https://cdn1.woolworths.media/content/wowproductimages/medium/782242.jpg,Pantry;Baking,,,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MR39QW24,Product,Mckenzie's Cream Of Tartar 125g,,https://cdn1.woolworths.media/content/wowproductimages/medium/205694.jpg,Pantry;Baking,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS23NZ62,Product,Mckenzie's Lentil Flour 330g,,https://cdn1.woolworths.media/content/wowproductimages/medium/897421.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FF35VL58,Product,Mckenzie's Quinoa Flour 350g,,https://cdn1.woolworths.media/content/wowproductimages/medium/788471.jpg,Pantry;Baking,,,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE58CY53,Product,Mckenzie’s Baking Aids Gelatine Leaves 20g,,https://cdn1.woolworths.media/content/wowproductimages/medium/724056.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RX89VG76,Product,Mckenzies Buckwheat Flour 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/820201.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LA42MZ37,Product,Mckenzies Oat Flour 250g,,https://cdn1.woolworths.media/content/wowproductimages/medium/820039.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PN95RX62,Product,Mckenzies Rice Flour 375g,,https://cdn1.woolworths.media/content/wowproductimages/medium/094275.jpg,Pantry;Baking,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JX22HF35,Product,Mckenzies Tapioca Flour 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/820129.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OF25AL48,Product,Mckenzies Tigernut Flour 250g,,https://cdn1.woolworths.media/content/wowproductimages/medium/820210.jpg,Pantry;Baking,,,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KZ57YY22,Product,Mckenzies Wholemeal Spelt Flour 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/820203.jpg,Pantry;Baking,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UM63RM14,Product,Mountain Valley Pure & Natural Molasses 500g,,https://cdn1.woolworths.media/content/wowproductimages/medium/772966.jpg,Pantry;Baking,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AY65TD52,Product,Multix Cake Decoration Piping Bags 5 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/264062.jpg,Pantry;Baking,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BG22WH50,Product,Multix Patty Pans Muffin Cases White 100 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/307767.jpg,Pantry;Baking,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CV68XO27,Product,Natvia 100% Natural Sweetener 300g,,https://cdn1.woolworths.media/content/wowproductimages/medium/534207.jpg,Pantry;Baking,,,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MK21NF13,Product,Natvia Natural Sweetener Organic Stevia 600g,,https://cdn1.woolworths.media/content/wowproductimages/medium/652122.jpg,Pantry;Baking,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XV16PM64,Product,Natvia Sweetener Sticks 40 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/741011.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FY57NM57,Product,Natvia Sweetener Tablets 100% Natural 200pk,,https://cdn1.woolworths.media/content/wowproductimages/medium/707225.jpg,Pantry;Baking,,,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AY58SC83,Product,Natvia Sweeteners Stick Stick 80 pack,,https://cdn1.woolworths.media/content/wowproductimages/medium/741012.jpg,Pantry;Baking,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XX25DE15,Product,Nestle Bakers Choice Cocoa 190g,,https://cdn1.woolworths.media/content/wowproductimages/medium/755111.jpg,Pantry;Baking,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LD28MN23,Product,Nestle Bakers' Choice Dark Choc Bits 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490008.jpg,Pantry;Baking,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GV42JV19,Product,Nestle Bakers' Choice Dark Choc Melts 290g,,https://cdn1.woolworths.media/content/wowproductimages/medium/489888.jpg,Pantry;Baking,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TU43JG40,Product,Nestle Bakers' Choice Milk Choc Bits 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490082.jpg,Pantry;Baking,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JX79BG44,Product,Nestle Bakers' Choice Milk Choc Bits Value Pack 375g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490090.jpg,Pantry;Baking,,,8.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH77WD77,Product,Nestle Bakers' Choice Milk Choc Melts 290g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490001.jpg,Pantry;Baking,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UG87FE55,Product,Nestle Bakers' Choice White Choc Bits 200g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490083.jpg,Pantry;Baking,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HS81XN72,Product,Nestle Bakers' Choice White Choc Melts 290g,,https://cdn1.woolworths.media/content/wowproductimages/medium/490010.jpg,Pantry;Baking,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FK17JD46,Product,Nestle Caramel Top N Fill 380g,,https://cdn1.woolworths.media/content/wowproductimages/medium/043133.jpg,Pantry;Baking,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BH81UP95,Product,Nestle Mini Smarties Bits 150g,,https://cdn1.woolworths.media/content/wowproductimages/medium/662341.jpg,Pantry;Baking,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
